261,16,"Bof, rien d'exceptionnel.",2025-06-06,2
49,16,"Parfait, absolument parfait !",2025-06-09,5
167,16,"Raclette fondante, tenders croustillants.",2025-06-11,4
43,16,Le meilleur mélange tenders-raclette jamais goûté.,2025-06-15,5
106,16,Correct sans être mémorable.,2025-06-11,3
197,16,Trop peu de raclette pour compenser.,2025-06-09,2
215,16,Trop peu de raclette pour compenser.,2025-06-09,2
65,16,Le pire repas de ma vie de tenrac.,2025-06-16,1
244,16,"Moyen, comme souvent quand il y a des légumes.",2025-06-24,3
72,16,Manquait cruellement de fromage.,2025-06-02,2
3,16,"Bon festin, ambiance au rendez-vous.",2025-06-08,4
84,16,Presque parfait.,2025-06-25,4
45,16,"Parfait, absolument parfait !",2025-06-25,5
248,8,Conclave raté. Le Chevalier présidant...,2024-06-30,2
2863,22,Festin en dessous de tout. La machine...,2024-05-25,2
1028,24,Soirée gâchée. Le fromage n'était pas...,2026-01-23,2
556,11,Repas raté. La sauce secrète était...,2024-10-16,2
148,20,Réunion décevante. Organisation défaillante...,2026-01-26,2
2437,7,Festin bâclé. On attendait un repas tenracien...,2025-06-22,2
812,19,Soirée ratée. La lampe chauffait...,2024-06-08,2
251,24,Repas décevant. Le Grand Chevalier distrait...,2024-06-16,2
2115,8,Conclave raté. Le fil fondu ne s'est pas formé...,2024-11-14,2
25,1,Festin médiocre. Les porte-spatules...,2025-10-28,2
2870,13,Soirée en dessous des attentes...,2025-07-16,2
2991,14,Repas raté. La machine non entretenue...,2024-09-24,2
849,15,Réunion décevante. L'ambiance mystique...,2024-10-23,2
2928,16,Festin bâclé. On sentait la précipitation...,2025-08-10,2
833,18,Festin des porte-spatules décevant...,2025-10-10,2
229,8,Nuit fromagère cauchemardesque...,2024-10-04,2
1118,4,Souper raté. Le gril mystique a rendu l'âme...,2024-10-30,2
26,14,Communion avortée. La machine en panne...,2024-05-08,2
490,21,La croûte était carbonisée. Tenders brûlés...,2026-01-01,2
2947,7,Repas bâclé. On sentait le manque...,2025-07-14,2
2689,17,Soirée ratée. La lampe chauffait trop fort...,2026-02-09,2
1711,25,Festin décevant. Les chevaliers...,2024-08-29,2
245,3,Repas raté. Organisation chaotique...,2024-03-13,2
1586,13,Festin en dessous de tout. La machine...,2025-01-10,2
1016,19,Soirée gâchée. Le fromage sans qualité...,2025-02-16,2
2049,21,Réunion décevante. Organisation défaillante...,2026-03-01,2
223,1,Festin bâclé. On attendait un repas tenracien...,2025-10-28,2
1828,13,Soirée ratée. La lampe chauffait mal...,2025-07-02,2
1166,15,Repas décevant. Le Grand Chevalier distrait...,2025-10-09,2
1371,21,Conclave raté. Le fil fondu ne s'est pas formé...,2026-03-01,2
75,1,Raclette des ombres : les ombres ont tout mangé...,2025-10-28,1
735,22,Banquet indigne. Fromage avarié...,2025-08-19,1
82,18,Lampe ardente n'ardait pas. Fromage industriel...,2026-02-11,1
11,8,La cène du coulant éternel : rien n'a coulé...,2024-05-24,1
73,3,Les porte-spatules ont porté des spatules...,2024-03-13,1
247,6,Honte à l'organisateur. Fromage avarié...,2024-05-18,1
197,8,Soirée catastrophique. Le Grand Maître...,2024-05-26,1
691,22,Désastre total. Rien n'était prêt...,2025-05-21,1
224,5,Repas honteux. La sauce secrète avait tourné...,2026-02-25,1
190,13,Catastrophe tenracienne. Fromage mauvais...,2024-12-31,1
963,5,Soirée honteuse. Fromage industriel...,2026-03-01,1
1483,19,Le pire repas de ma vie de tenrac.,2024-05-31,1
2365,7,Belle soirée gastronomique.,2025-07-30,4
2175,7,"Moyen, comme souvent quand il y a des légumes.",2024-08-27,3
243,7,Le meilleur mélange tenders-raclette...,2024-07-20,5
116,7,Je m'attendais à mieux de notre ordre.,2024-10-31,2
312,7,Presque parfait.,2025-04-01,4
298,7,Presque parfait.,2025-08-09,4
2659,4,Je m'attendais à mieux de notre ordre.,2026-03-07,2
797,4,Presque parfait.,2026-01-18,4
353,4,Un festin de bonne facture.,2024-06-28,4
209,4,Très satisfait de cette soirée.,2025-02-12,4
2322,4,Je m'attendais à mieux de notre ordre.,2024-09-04,2
1893,4,"Pas à la hauteur, les légumes...",2025-02-09,2
2781,4,Acceptable pour un soir ordinaire.,2026-01-26,3
2788,4,"Magnifique soirée, la tradition honorée.",2025-01-29,5
175,4,Je serais au paradis si ce repas durait...,2026-02-27,5
281,4,"Pas à la hauteur, les légumes...",2024-11-16,2
669,4,Je serais au paradis si ce repas durait...,2025-03-04,5
1330,4,Un chef-d'œuvre de la gastronomie tenrac.,2024-10-20,5
2878,4,Je m'attendais à mieux de notre ordre.,2024-07-09,2
509,4,Un repas digne de notre ordre.,2024-12-06,4
2203,4,La sauce était remarquable.,2024-10-03,4
743,4,Un repas digne de notre ordre.,2026-01-15,4
191,4,"Très bon repas, j'ai apprécié.",2024-07-04,4
1008,4,"Exceptionnel, je suis comblé.",2024-11-03,5
2743,20,Le pire repas de ma vie de tenrac.,2026-03-04,1
1808,20,Les tenders étaient bien croustillants.,2026-03-16,4
1038,20,De l'ananas avec ça ? Une hérésie !,2026-02-02,2
1362,20,Le meilleur mélange tenders-raclette...,2026-03-17,5
2015,20,De l'ananas avec ça ? Une hérésie !,2026-02-19,2
329,20,"Exceptionnel, je suis comblé.",2024-09-02,5
2024,20,Une honte culinaire.,2024-09-11,1
2473,20,La raclette coulait à flots...,2024-08-13,5
1349,20,Ce repas était une insulte à notre ordre.,2024-09-22,1
1774,20,Acceptable pour un soir ordinaire.,2026-03-20,3
1898,20,Un repas digne de notre ordre.,2025-04-06,4
2842,20,De l'ananas avec ça ? Une hérésie !,2024-12-08,2
2768,20,Je demande réparation pour ce repas infâme.,2026-01-25,1
2087,5,La raclette coulait à flots...,2026-03-24,5
1421,5,"Inacceptable, les légumes n'ont pas leur place.",2025-06-06,1
1092,5,"Moyen, comme souvent quand il y a des légumes.",2025-11-13,3
2898,5,"Médiocre, la tradition n'a pas été respectée.",2025-03-21,2
482,5,"Rien d'exceptionnel, mais je suis repu.",2025-05-20,3
1920,5,Assez décevant.,2025-11-15,2
2074,5,Le fromage était masqué par la verdure.,2024-10-30,2
1975,5,Un classique indémodable !,2026-02-01,5
374,5,"Vraiment décevant, je suis scandalisé.",2025-06-10,1
1685,5,Correct sans plus.,2025-08-31,3
2555,5,Je serais au paradis si ce repas durait...,2024-12-02,5
548,5,Ces légumes sont une profanation.,2025-09-01,1
1411,5,On peut faire mieux sans légumes.,2026-01-30,2
138,6,Presque parfait.,2024-01-26,4
45,6,La raclette sauvait un peu le tout.,2024-02-02,3
209,6,La tradition honorée avec brio.,2024-01-30,4
137,6,Je serais au paradis si ce repas durait éternellement.,2024-02-16,5
56,6,"Rien d'exceptionnel, mais je suis repu.",2024-01-28,3
20,6,Les tenders compensaient le reste.,2024-02-08,3
195,6,"Parfait, absolument parfait !",2024-01-26,5
275,6,Presque parfait.,2024-02-01,4
288,6,Quelques légumes mais ça passe.,2024-02-11,3
171,6,"Digne de notre Ordre, bravo.",2024-01-26,4
27,2,"Rien d'exceptionnel, mais je suis repu.",2024-02-03,3
82,2,"Rien d'exceptionnel, mais je suis repu.",2024-02-10,3
70,2,La tradition honorée avec brio.,2024-02-11,4
173,2,La sauce ne sauvait rien.,2024-02-05,1
288,2,Une honte culinaire.,2024-02-21,1
171,2,Acceptable pour un soir ordinaire.,2024-02-19,3
126,2,Trop peu de raclette pour compenser.,2024-02-07,2
84,2,Les tenders étaient excellents ce soir.,2024-02-01,4
1,2,Déçu par ce choix culinaire.,2024-02-27,2
224,2,Inacceptable pour l'Ordre.,2024-01-31,1
45,2,Je serais au paradis si ce repas durait éternellement.,2024-02-09,5
194,2,"Ni bon ni mauvais, dans la moyenne.",2024-02-08,3
36,2,Correct sans être mémorable.,2024-02-16,3
4,2,Le fromage était masqué par la verdure.,2024-02-22,2
162,2,"Décevant, on peut faire mieux.",2024-02-20,2
230,2,La raclette était parfaitement fondante.,2024-02-14,4
170,16,"Parfait, absolument parfait !",2025-07-01,5
17,16,Quelques légumes mais ça passe.,2025-06-07,3
51,16,"Décevant, on peut faire mieux.",2025-06-20,2
75,16,Digne des plus grands banquets de notre ordre !,2025-06-08,5
235,21,Pas à la hauteur des attentes.,2025-07-27,2
221,21,Je serais au paradis si ce repas durait éternellement.,2025-07-30,5
103,21,Le meilleur mélange tenders-raclette jamais goûté.,2025-07-26,5
208,21,La raclette sauvait un peu le tout.,2025-08-05,3
31,21,Inacceptable pour l'Ordre.,2025-07-17,1
29,21,Vive l'Ordre et vive le fromage !,2025-07-31,5
78,21,"Ni bon ni mauvais, dans la moyenne.",2025-08-05,3
59,21,Digne des plus grands banquets de notre ordre !,2025-08-11,5
237,21,Ces légumes sont une profanation.,2025-07-15,1
47,21,La tradition n'était pas respectée.,2025-07-12,2
69,21,Les tenders étaient excellents ce soir.,2025-07-30,4
22,21,"L'ensemble était équilibré, je suppose.",2025-07-24,3
184,21,Quelques légumes mais ça passe.,2025-07-14,3
226,21,"Digne de notre Ordre, bravo.",2025-08-03,4
106,21,Déçu par ce choix culinaire.,2025-07-15,2
123,21,La raclette sauvait un peu le tout.,2025-08-08,3
221,11,"Digne de notre Ordre, bravo.",2025-08-22,4
175,11,Presque parfait.,2025-08-22,4
74,11,"Digne de notre Ordre, bravo.",2025-08-22,4
46,11,"Décevant, on peut faire mieux.",2025-08-08,2
5,11,Indigne de notre tradition.,2025-08-10,1
150,11,"Exceptionnel, je suis comblé.",2025-07-30,5
168,11,Très bonne soirée dans l'ensemble.,2025-08-17,4
206,11,On peut faire mieux sans légumes.,2025-07-28,2
177,11,"Magnifique soirée, la tradition honorée.",2025-08-23,5
118,11,La raclette était parfaitement fondante.,2025-07-31,4
32,11,"Magnifique soirée, la tradition honorée.",2025-08-27,5
30,11,Correct sans être mémorable.,2025-08-17,3
282,11,Presque parfait.,2025-08-19,5
34,11,Digne des plus grands banquets de notre ordre !,2025-08-10,5
57,11,Acceptable pour un soir ordinaire.,2025-08-20,3
128,11,La raclette coulait avec une grâce infinie.,2025-08-27,5
121,6,Les tenders étaient excellents ce soir.,2025-09-15,4
286,6,La raclette coulait avec une grâce infinie.,2025-09-20,5
1,6,"Bof, rien d'exceptionnel.",2025-09-10,2
279,6,"Raclette fondante, tenders croustillants.",2025-09-22,4
135,6,Vive l'Ordre et vive le fromage !,2025-09-04,5
285,6,Inacceptable pour l'Ordre.,2025-09-23,1
189,6,Déçu par ce choix culinaire.,2025-09-22,2
190,6,Le pire repas de ma vie de tenrac.,2025-09-04,1
67,6,"Pas mémorable, mais pas honteux non plus.",2025-09-03,3
214,6,Presque parfait.,2025-09-14,5
18,6,Vive l'Ordre et vive le fromage !,2025-09-17,5
149,6,"L'ensemble était équilibré, je suppose.",2025-09-06,3
180,6,"Parfait, absolument parfait !",2025-09-11,5
161,6,On peut faire mieux sans légumes.,2025-09-01,2
2,6,"Bof, rien d'exceptionnel.",2025-09-02,2
260,6,Correct sans être mémorable.,2025-09-21,3
151,18,Les tenders étaient excellents ce soir.,2025-09-18,4
41,18,La raclette sauvait un peu le tout.,2025-10-06,3
194,18,La sauce ne sauvait rien.,2025-09-30,1
95,18,La raclette sauvait un peu le tout.,2025-09-25,3
167,18,Une honte culinaire.,2025-09-24,1
228,18,Le meilleur mélange tenders-raclette jamais goûté.,2025-09-10,5
54,18,La tradition honorée avec brio.,2025-10-01,4
274,18,Trop peu de raclette pour compenser.,2025-09-23,2
102,18,"Rien d'exceptionnel, mais je suis repu.",2025-10-02,3
37,11,Déçu par ce choix culinaire.,2025-11-07,2
99,11,"Pas mémorable, mais pas honteux non plus.",2025-11-05,3
106,11,Presque parfait.,2025-10-30,5
184,11,"Décevant, on peut faire mieux.",2025-10-18,2
219,11,Les tenders étaient excellents ce soir.,2025-10-23,4
247,11,"L'ensemble était équilibré, je suppose.",2025-11-07,3
146,11,Déçu par ce choix culinaire.,2025-10-25,2
284,11,Les tenders compensaient le reste.,2025-10-27,3
279,11,"Bof, rien d'exceptionnel.",2025-11-02,2
84,11,Manquait cruellement de fromage.,2025-10-27,2
199,11,Trop peu de raclette pour compenser.,2025-11-08,2
14,11,La raclette coulait avec une grâce infinie.,2025-10-26,5
134,11,Correct sans être mémorable.,2025-11-07,3
16,11,"Pas mémorable, mais pas honteux non plus.",2025-10-24,3
83,11,Les tenders étaient excellents ce soir.,2025-10-24,4
188,11,La tradition honorée avec brio.,2025-10-19,4
95,11,Quelques légumes mais ça passe.,2025-10-26,3
52,11,Je serais au paradis si ce repas durait éternellement.,2025-11-08,5
70,11,Très bonne soirée dans l'ensemble.,2025-11-15,4
139,11,Acceptable pour un soir ordinaire.,2025-10-22,3
63,11,Quelques légumes mais ça passe.,2025-11-08,3
185,24,"Pas mémorable, mais pas honteux non plus.",2025-11-04,3
30,24,La sauce ne sauvait rien.,2025-11-20,1
131,24,Indigne de notre tradition.,2025-11-15,1
67,24,Ce repas restera dans les annales de l'ordre.,2025-10-30,5
130,24,Le meilleur mélange tenders-raclette jamais goûté.,2025-11-05,5
211,24,Quelques légumes mais ça passe.,2025-11-07,3
48,24,"Belle soirée, le fromage coulait bien.",2025-11-05,4
134,24,"Très bon repas, la raclette était généreuse.",2025-11-18,4
266,24,La raclette coulait avec une grâce infinie.,2025-10-31,5
284,24,Ce repas restera dans les annales de l'ordre.,2025-10-28,5
274,17,"Moyen, comme souvent quand il y a des légumes.",2025-12-10,3
62,17,Le fromage était masqué par la verdure.,2025-12-15,2
169,17,"Horrible, les légumes ont tout gâché.",2025-12-13,1
147,17,La raclette était parfaitement fondante.,2025-11-26,4
158,17,"Décevant, on peut faire mieux.",2025-12-11,2
226,17,Ces légumes sont une profanation.,2025-12-08,1
3,17,"Pas mémorable, mais pas honteux non plus.",2025-12-07,3
48,17,On peut faire mieux sans légumes.,2025-11-28,2
58,17,"Parfait, absolument parfait !",2025-12-01,5
52,17,Presque parfait.,2025-11-26,5
199,17,Presque parfait.,2025-12-05,4
184,17,Presque parfait.,2025-11-25,5
93,17,Les tenders compensaient le reste.,2025-12-13,3
68,17,"Décevant, on peut faire mieux.",2025-11-27,2
1,17,Digne des plus grands banquets de notre ordre !,2025-12-18,5
108,17,"Digne de notre Ordre, bravo.",2025-12-23,4
123,17,Le fromage était masqué par la verdure.,2025-11-25,2
214,17,Quelques légumes mais ça passe.,2025-11-26,3
67,17,Manquait cruellement de fromage.,2025-12-17,2
43,17,La raclette était froide et insipide.,2025-12-12,1
90,17,Vive l'Ordre et vive le fromage !,2025-12-18,5
275,17,Vive l'Ordre et vive le fromage !,2025-11-30,5
137,17,Indigne de notre tradition.,2025-12-05,1
216,17,La raclette était parfaitement fondante.,2025-12-22,4
87,17,"Pas mémorable, mais pas honteux non plus.",2025-12-02,3
200,17,Les tenders compensaient le reste.,2025-12-06,3
157,17,La raclette sauvait un peu le tout.,2025-12-11,3
34,17,La tradition n'était pas respectée.,2025-11-24,2
63,24,Les tenders compensaient le reste.,2026-01-18,3
292,24,Les légumes ont pris trop de place.,2026-01-18,2
202,24,La tradition honorée avec brio.,2026-01-08,4
137,24,Quelques légumes mais ça passe.,2025-12-27,3
28,24,"Ni bon ni mauvais, dans la moyenne.",2025-12-24,3
279,24,Déçu par ce choix culinaire.,2025-12-24,2
97,24,"Rien d'exceptionnel, mais je suis repu.",2025-12-21,3
159,24,"Belle soirée, le fromage coulait bien.",2025-12-19,4
160,24,"Raclette fondante, tenders croustillants.",2026-01-02,4
174,4,La tradition n'était pas respectée.,2026-01-18,2
12,4,La raclette sauvait un peu le tout.,2026-01-04,3
75,4,Le meilleur mélange tenders-raclette jamais goûté.,2026-01-12,5
158,4,Ces légumes sont une profanation.,2026-01-25,1
146,4,La raclette était parfaitement fondante.,2026-01-05,4
103,4,Déçu par ce choix culinaire.,2026-02-01,2
219,4,Les tenders étaient excellents ce soir.,2026-01-28,4
109,4,La tradition n'était pas respectée.,2026-01-24,2
255,4,Je n'aurais pas dû venir.,2026-01-16,1
217,4,Le pire repas de ma vie de tenrac.,2026-01-20,1
34,4,Quelques légumes mais ça passe.,2026-01-23,3
79,4,"Belle soirée, le fromage coulait bien.",2026-02-01,4
88,4,Le fromage était masqué par la verdure.,2026-01-29,2
25,4,"Belle soirée, le fromage coulait bien.",2026-01-05,4
282,4,Une honte culinaire.,2026-01-08,1
114,4,Les tenders étaient excellents ce soir.,2026-01-22,4
33,4,La sauce ne sauvait rien.,2026-02-01,1
297,4,Le fromage était masqué par la verdure.,2026-01-17,2
98,4,"Ni bon ni mauvais, dans la moyenne.",2026-01-17,3
206,4,Le fromage était masqué par la verdure.,2026-01-25,2
223,4,"L'ensemble était équilibré, je suppose.",2026-02-02,3
274,4,Ce repas restera dans les annales de l'ordre.,2026-01-19,5
187,4,Manquait cruellement de fromage.,2026-01-18,2
39,4,Presque parfait.,2026-01-05,5
46,20,La tradition n'était pas respectée.,2026-01-25,2
225,20,"Raclette fondante, tenders croustillants.",2026-02-16,4
274,20,"Exceptionnel, je suis comblé.",2026-02-12,5
160,20,Ces légumes sont une profanation.,2026-01-24,1
19,20,Les légumes ont pris trop de place.,2026-01-31,2
80,20,Vive l'Ordre et vive le fromage !,2026-02-11,5
269,20,"Moyen, comme souvent quand il y a des légumes.",2026-02-17,3
51,20,Les tenders étaient excellents ce soir.,2026-02-11,4
26,20,"Décevant, on peut faire mieux.",2026-02-17,2
211,20,Acceptable pour un soir ordinaire.,2026-02-08,3
242,20,Très bonne soirée dans l'ensemble.,2026-02-13,4
197,20,Presque parfait.,2026-02-22,5
94,5,Les tenders étaient excellents ce soir.,2026-02-02,4
208,5,"Digne de notre Ordre, bravo.",2026-02-10,4
220,5,"Pas mémorable, mais pas honteux non plus.",2026-01-30,3
54,5,"Pas mémorable, mais pas honteux non plus.",2026-02-08,3
45,5,"L'ensemble était équilibré, je suppose.",2026-02-07,3
23,5,"Bon festin, ambiance au rendez-vous.",2026-02-18,4
111,5,"Ni bon ni mauvais, dans la moyenne.",2026-02-24,3
78,5,"Belle soirée, le fromage coulait bien.",2026-02-07,4
70,5,"Magnifique soirée, la tradition honorée.",2026-02-19,5
299,5,Presque parfait.,2026-02-06,5
155,5,"L'ensemble était équilibré, je suppose.",2026-02-23,3
187,5,La raclette coulait avec une grâce infinie.,2026-01-29,5
216,5,"Pas mémorable, mais pas honteux non plus.",2026-01-30,3
135,5,Inacceptable pour l'Ordre.,2026-02-05,1
146,5,On peut faire mieux sans légumes.,2026-01-31,2
211,5,La raclette était froide et insipide.,2026-02-24,1
95,5,"Rien d'exceptionnel, mais je suis repu.",2026-02-23,3
274,5,"Moyen, comme souvent quand il y a des légumes.",2026-02-18,3
282,15,La raclette coulait avec une grâce infinie.,2026-02-12,5
47,15,"Raclette fondante, tenders croustillants.",2026-01-30,4
2,15,La tradition honorée avec brio.,2026-02-14,4
298,15,"Exceptionnel, je suis comblé.",2026-02-17,5
74,15,"Bof, rien d'exceptionnel.",2026-02-18,2
267,15,La raclette était parfaitement fondante.,2026-02-22,4
52,15,"Parfait, absolument parfait !",2026-02-04,5
233,15,Le fromage était masqué par la verdure.,2026-02-15,2
127,15,Digne des plus grands banquets de notre ordre !,2026-02-27,5
246,15,Les tenders étaient excellents ce soir.,2026-02-12,4
16,15,La raclette était parfaitement fondante.,2026-02-01,4
191,15,"Parfait, absolument parfait !",2026-02-18,5
152,15,Vive l'Ordre et vive le fromage !,2026-02-23,5
239,15,La tradition honorée avec brio.,2026-02-20,4
192,15,"Belle soirée, le fromage coulait bien.",2026-02-07,4
146,15,"Rien d'exceptionnel, mais je suis repu.",2026-01-29,3
289,15,"Rien d'exceptionnel, mais je suis repu.",2026-02-11,3
174,15,Je serais au paradis si ce repas durait éternellement.,2026-02-05,5
102,15,"Ni bon ni mauvais, dans la moyenne.",2026-02-12,3
87,15,Presque parfait.,2026-02-18,4
21,15,Acceptable pour un soir ordinaire.,2026-02-13,3
27,15,Ce repas restera dans les annales de l'ordre.,2026-02-14,5
300,15,Les tenders étaient excellents ce soir.,2026-02-11,4
252,24,Presque parfait.,2026-03-01,5
191,24,Quelques légumes mais ça passe.,2026-02-28,3
216,24,"Rien d'exceptionnel, mais je suis repu.",2026-02-18,3
91,24,Trop peu de raclette pour compenser.,2026-02-20,2
54,24,Les tenders compensaient le reste.,2026-03-02,3
38,24,"Belle soirée, le fromage coulait bien.",2026-03-13,4
119,24,Presque parfait.,2026-02-22,4
197,24,Trop peu de raclette pour compenser.,2026-02-24,2
260,24,La raclette coulait avec une grâce infinie.,2026-02-22,5
51,24,"Parfait, absolument parfait !",2026-02-23,5
270,16,Les tenders étaient excellents ce soir.,2026-03-23,4
119,16,Vive l'Ordre et vive le fromage !,2026-03-15,5
269,16,"Bof, rien d'exceptionnel.",2026-03-24,2
255,16,"Horrible, les légumes ont tout gâché.",2026-03-11,1
162,16,Indigne de notre tradition.,2026-03-12,1
214,16,"Exceptionnel, je suis comblé.",2026-03-07,5
137,16,Très bonne soirée dans l'ensemble.,2026-03-21,4
247,16,Très bonne soirée dans l'ensemble.,2026-03-09,4
91,16,La raclette était parfaitement fondante.,2026-03-26,4
121,16,On peut faire mieux sans légumes.,2026-03-24,2
53,16,Le meilleur mélange tenders-raclette jamais goûté.,2026-03-19,5
28,16,Quelques légumes mais ça passe.,2026-03-15,3
265,16,"L'ensemble était équilibré, je suppose.",2026-03-04,3
74,16,"Raclette fondante, tenders croustillants.",2026-02-26,4
21,16,"Bon festin, ambiance au rendez-vous.",2026-03-20,4
76,16,La raclette était parfaitement fondante.,2026-03-19,4
86,16,Trop peu de raclette pour compenser.,2026-03-09,2
205,16,Digne des plus grands banquets de notre ordre !,2026-03-12,5
92,16,"Parfait, absolument parfait !",2026-03-01,5
286,16,La raclette coulait avec une grâce infinie.,2026-03-26,5
261,19,Vive l'Ordre et vive le fromage !,2026-03-26,5
94,19,"Ni bon ni mauvais, dans la moyenne.",2026-03-26,3
249,19,"Bof, rien d'exceptionnel.",2026-03-23,2
3,19,"Rien d'exceptionnel, mais je suis repu.",2026-03-26,3
241,19,"Pas mémorable, mais pas honteux non plus.",2026-03-20,3
80,19,Digne des plus grands banquets de notre ordre !,2026-03-26,5
142,19,"Horrible, les légumes ont tout gâché.",2026-03-22,1
180,19,Presque parfait.,2026-03-26,5
259,19,La raclette sauvait un peu le tout.,2026-03-26,3
225,19,Les tenders compensaient le reste.,2026-03-26,3
116,19,Trop peu de raclette pour compenser.,2026-03-26,2
35,19,Le pire repas de ma vie de tenrac.,2026-03-26,1
219,19,"Exceptionnel, je suis comblé.",2026-03-26,5
242,19,Très bonne soirée dans l'ensemble.,2026-03-26,4
203,19,Inacceptable pour l'Ordre.,2026-03-26,1
